FD0210008;Хлопья зерновые;3019670;NORDIC Хлопья ПШЕННЫЕ 500г;125;17
FD0210005;Пшено;3019675;МИСТР.Пшено ЗОЛОТОЕ шлиф.900г;87.9;8
FD0805003;Соки,нектары в стек.;3019831;Сок Swell Томат 0,75л;165;5
FD0209006;Кофе растворимый;3019914;JARD.Кофе COLOMB.MEDELLIN раст.ст/б 95г;319;47
FD0606010;Конфеты весовые;3020931;MARS Батончики MINIS шок.с нугой/кар.1кг;699;9.078
FD0211001;Макаронные изделия;3020941;BARRILLA LAS.Изд.мак.500г;209;23
FR0408001;Рыба с/м тушки;3021077;МАГУРО Скумбрия неразделанная 1кг;289;5.988
FD0606005;Наборы конфет;3021419;VANDENBUL.Конфеты МОР.РАКУШ.нач.прал250г;359;9
FD0802002;Питьевая вода;3022169;Вода Св.ист.негаз.спорт   0,75л;34.9;9
FR1104001;Рыба вяленая,сушеная;3022552;Анчоус Сухогруз             70г;99.9;10
FR1101002;Икра лососевая;3022938;АСТО Икра форели ст/б 90г;389;22
FD0221006;Универсальные;3023740;KNORR Приправа ароматная 200г;81.9;6
FR1102001;Краб. палочки , мясо;3023925;МЕРИДИАН Палочки крабовые охл.200г;99.9;7
FR1102001;Краб. палочки , мясо;3023926;ТЕНДЕР Палочки крабовые охл.200г;99.9;10
FD0209006;Кофе растворимый;3024428;JARD.Кофе GUAT.ATITLAN раст.ст/б 95г;369;37
FD0204003;Паштеты консервированные;3025559;ARGETA Паштет КУРИНЫЙ жесть+ключ 95г;114.9;24
FD0204003;Паштеты консервированные;3025562;ARG.Пашт.МЯСО ИНДЕЙКИ ключ  95г;114.9;19
FR0606003;Сыры рассольные;3025963;GALBANI Сыр МОЦАРЕЛЛА макси 45% 250г;299;11
FR0603003;Масло коровье;3026226;ТЫС.ОЗЕР Масло сл/слив.82,5% 180г;165;6
FD0222001;Кукурузные палочки;3026293;КУЗЯ ЛАК.Палочки КУК.сах.пуд.с/з 85г;29.9;21
FR0603001;Майонез;3029014;МЖК Майонез ПРОВАНСАЛЬ 67% ведро 900мл;155;5
FR1003002;Рыба тушка охл.;3029843;ТЕНДЕР Сазан псг охл.1кг;239;5.574
FD0226006;Чай чёрный;3030814;ЛИСМА Чай Крепкий чер.мел/лист 300г;135;12
FD0206009;Килька, Бычки;3031064;Рыба конс Бычки обжар в т/с 240г 5 Морей;83.9;27
FR0701003;Колбасы, хлеб мяс.;3033317;ВЕЛКОМ Колбаса вар.Докторс.в/с н/о 1кг;779;2.956
FR0606005;Сыры твердые, п/тв.;3033907;LA PAULINA Сыр ГОЙЯ 40% фас.1кг;1449;3.853
FR0701005;Колбасы п/к;3035242;БЛИЖНИЕ ГОРКИ КолбаскиОХОТНИЧ.п/к катВ1к;1029;0.844
FD0606010;Конфеты весовые;3036204;Батончик РОТ-ФРОНТ 1кг;449;10.069
FR0604002;Молоко стерилизов.;3041708;Молоко МОЛОЧНАЯ РЕЧКА у/паст 3,2% 973мл;71.9;15
FD0209005;Кофе молотый;3046297;ЖОКЕЙ Кофе ИРЛАНДСКИЕ СЛИВКИ мол.150г;229;6
FD0209005;Кофе молотый;3046307;ЖОКЕЙ Кофе БАВАРСКИЙ ШОКОЛАД мол.150г;229;6
FD0607002;Печенье;3053802;Печенье КАСКАД сахарное топл.молоко 290г;47.9;25
FD0608001;Пряники;3057544;Пряники Полет 300г заварные клюква;74.9;28
FD0608001;Пряники;3057545;Пряники Полет 300г заварные смородина;74.9;13
FD0608001;Пряники;3057546;Пряники Полет 300г заварные вишня;74.9;23
FD0607002;Печенье;3059998;ДЫМКА Печенье МАРИЯ 300г;49.9;8
FD0206010;Сардина, Сардинелла;3060732;5 МОРЕЙ Сардина нат с доб масла 250г;114.9;8
FR0607001;Яйцо куриное;3062835;ОКСКОЕ Яйцо стол.отбор.10шт;104.9;22
FR0607001;Яйцо куриное;3062836;ОКСКОЕ Яйцо стол.1кат.10шт;85.9;29
FR0607001;Яйцо куриное;3062838;ОКСКОЕ Яйцо стол.1кат.30шт;239.9;6
FD1103002;Сухарики;3063560;ВОРОНЦ.Сухарики БЕКОН ржано-пшеничн.40г;21.9;35
FD0703001;Консервы для кошек;3063842;ГУРМЕ ПЕРЛ Корм д/кошек конс.курица 85г;35.9;48
FD0703001;Консервы для кошек;3063843;ГУРМЕ ПЕРЛ Корм д/кошек конс.лосось 85г;35.9;37
FD0703001;Консервы для кошек;3063845;ГУРМЕ ПЕРЛ Корм д/кошек конс.с уткой 85г;35.9;35
FD0803002;Напитки сл. безалк.;3064436;Напиток Aloe 500мл Натуральный;79.9;10
FD0201003;Мёд;3065429;Мед Дедушкин улей 700г пластик;309;8
FD0611002;Шоколад плиточный;3067338;БАБАЕВ.Шоколад горький 100г;109.9;28
FR1101002;Икра лососевая;3068718;Р/пр Икра лососевая 95г Путина;289;12
FD1103002;Сухарики;3070382;ХРУСТИМ Сухарики СМЕТАНА хрустящие 40г;21.9;56
FD0205003;Икра овощная и грибная;3070576;ПИКАНТА Икра из кабачков 520г;99.9;11
FD0611002;Шоколад плиточный;3071236;LINDT Шок.ШВЕЙЦАР.тем.с апел.и мин.300г;789;14
FD0218002;Семечки подсолнечные;3072541;Семечки Отборные От Мартина жарен 100г;49.9;82
FD0220004;Соусы соевые;3072579;СЕН СОЙ Соус КЛАССИЧЕСКИЙ соевый 1л;114.9;5
FR0701003;Колбасы, хлеб мяс.;3073604;КЛИНСКИЙ Колб.ДОКТОР.вар.кат.А п/а 500г;299;21
FR1003002;Рыба тушка охл.;3077326;ТЕНДЕР Толстолобик н/п охл.1кг;165;4.32
FR0408003;Рыбные полуфаб. с/м;3083798;VICI Палочки ЛЮБО ЕСТЬ рыбные  500г;93.9;7
FD0205003;Икра овощная и грибная;3085833;О/К Икра кабачковая 545г жесть;97.9;15
FD0602002;Халва, Козинак и пр.;3088538;АЗОВ.КФ Халва подсолнечная глаз.1кг;239;8.616
FR1003002;Рыба тушка охл.;3094397;Рыба минтай пбг охл 1кг;249;10.438
FD0205002;Грибы консервированные;3126666;BONDUELLE Шампиньоны резаные 425мл;145;16
FD0205002;Грибы консервированные;3126667;Шампиньоны 425мл целые Bonduell;165;7
FD0214005;Миндаль;3127162;LORENZ Миндаль очищ.с копч.вкусом 100г;279;8
FD0214001;Арахис;3128970;LORENZ Арахис NICNAK в хр.обол.с пр.40г;74.9;26
FD0207005;Пюре фрукто-ягодное;3131005;ПИКАНТА Десерт из яблок стекло  530г;119;25
FR1102001;Краб. палочки , мясо;3131715;VICI Крабовые палочки охл.500г;279;7
FD0220012;Горчица;3135056;МЖК Горчица СТОЛИЧНАЯ с хреном 100г;28.9;9
FD0219002;Соль поваренная;3138162;ВКУС.СОЛЬ Соль 7БЛЮД с прян/овощ.400г;77.9;3
FD0219002;Соль поваренная;3138271;ВКУСНАЯ СОЛЬ Соль с прян/ов.чес/зел.400г;77.9;9
FR0603003;Масло коровье;3139679;ЭКОМИЛК Масло СЛИВ.сл.ГОСТ в/с 82,5%180г;139;10
FD0802002;Питьевая вода;3139745;Вода ЧЕРНОГОЛОВКА пит.прир.ПЭТ 5л;69.9;4
FR0701007;Колбасы с/к;3140747;ОСТ.Колб.с/к САЛ.ИТАЛ.нар150г;139;22
FD0611001;Батончики шоколадные;3140905;MILKY WAYШок.батончик 130г;135;22
FD0803002;Напитки сл. безалк.;3141246;Напиток Черноголовка Байкал 2л;114.9;10
FD0803002;Напитки сл. безалк.;3141247;Напиток Черноголовка Дюшес 2л;114.9;9
FD0217002;Сахар-песок;3141371;ЕВРОЗЛ.Сахар-песок дой-пак 750г;99.9;21
FD0601001;Вафли;3141421;Вафли Яшкино  сгущенка 290г;81.9;23
FD0601001;Вафли;3141422;ЯШКИНО Вафли ГОЛЛАНД.с карам.нач.290г;77.9;15
FD0607002;Печенье;3141652;BAHL.Печ.LEIBNIZ BUTTER сл.200г;185;8
FD0805003;Соки,нектары в стек.;3141909;ТЕДИ Нектар МОРКОВЬ 750мл;93.9;12
FR0608001;Сметана;3142744;ПРОСТОКВАШИНО Сметана 15% стакан 180г;47.9;21
FR0906002;Картофель;3142878;Картофель фасованный для варки 3кг;145;14
FR0604002;Молоко стерилизов.;3146538;VALIO Молоко ZERO LACTOSE ул/паст.1,5%1л;209;14
FD0611003;Шоколад фигурный;3147882;Яйцо KINDER SURP.мол.шок/игр.вн. 20г;97.9;87
FD0611003;Шоколад фигурный;3147885;FER.Яйцо КИНД.СЮРПР.мол.шок.60г;269;19
FR0905003;Зерновые, бобовые;3148231;Кукуруза сладкая вареная Узбекистан 1шт;99.9;26
FR0706009;Окорок;3149721;ВЕЛКОМ Окорок Натуральный к/в нар.1кг;1149;0.606
FD0606005;Наборы конфет;3149767;Наб.конф.АССОРТИ ТРЕТ.ГАЛ. 240г;359;15
FR0604002;Молоко стерилизов.;3150905;ПРОСТОКВ.Молоко стер.2,5% 950мл;97.9;12
FR1301003;Курица-тушка;3153446;ТЕНДЕР Тушка цып-бр.1с охл.фас.1кг;122.9;23.561
FR0706008;Кор.,груд,бекон(дел);3153771;ОСТАНКИНО Грудинка в/к ЗАКУСОЧ.нар.150г;179;11
FD0209006;Кофе растворимый;3153782;JARD.Кофе KENYA KILIMANJ.раст.ст/б 95г;329;51
FD1103003;Хлебцы, тосты;3154405;Хлебцы МОЛОДЦЫ ЛАЙТ ржаные 70г;41.9;21
FR0706011;Шпиг (дел);3154498;ВОСТР.Сало БЕЛОРУС.прод.и/шпика свин.1кг;779;1.562
FD0223010;Сухие напитки;3155368;РУС.ПРОД.Кисель клюквенный 220г;45.9;13
FD0223010;Сухие напитки;3155369;РУС.ПРОД.Кисель малиновый 220г;45.9;14
FD0611003;Шоколад фигурный;3157836;Яйцо KINDER SURP.из мол.шок/игр.вн.20г;97.9;58
FR0608007;Ряженка;3157876;БОЛЬШАЯ КРУЖКА Ряженка 4% 720г;74.9;13
FD0209006;Кофе растворимый;3158299;C.NOIRE Кофе раст.95г;679;18
FD0209006;Кофе растворимый;3158301;C.NOIRE Кофе раст.190г;999;4
FR0609002;Йогурт питьевой;3159605;DANONE Биойогурт АКТ.пит.злаки 2,2%870г;155;6
FR0609002;Йогурт питьевой;3159606;DANONE Биойогурт АКТ.пит.черносл.2%870г;155;8
FD0611001;Батончики шоколадные;3160131;MILKY WAY Шоколадный батончик  52г;49.9;63
FR0603001;Майонез;3162506;МОС.ПРОВАНС.Майонез КЛАСС.67% д/п 750мл;119;10
FR1103002;Пресервы рыбные;3163017;МАТИАС Филе сельд.ориг.кус.125г;69.9;5
FR0603001;Майонез;3163111;СЛОБОДА Майонез ОЛИВКОВЫЙ с доз.800мл;135;1
FD0606005;Наборы конфет;3163976;Конф.RAFFAEL.с цел.мин.ор.в кок.обс.200г;569;8
FD0601001;Вафли;3165006;Вафли КОНФЭШН ЛЮБОСКАЗ 215г;61.9;12
FR0606006;Сыры творожные;3165030;ВИОЛЕТТА Сыр ТВОР.слив.70% 140г;93.9;16
FR0606006;Сыры творожные;3165032;ВИОЛЕТТА Сыр ТВОРОЖ.с зеленью 70% 140г;93.9;14
FR0606003;Сыры рассольные;3165362;ПРЕДГОР.КАВК.СырЧЕЧИЛ спаг.копч.45%100г;135;13
FD0805003;Соки,нектары в стек.;3165884;ГРАНТЕ Сок гранатовый 0.75л;359;4
FD0611002;Шоколад плиточный;3166577;Шоколад ОСОБЫЙ с добавлениями 90г;91.9;27
FD0605005;Торты с длительным сроком хранения;3167691;ЧЕРЕМ.Торт НАПОЛЕОН слоеный 640г;299;7
FD0205006;Овощные смеси консервированные;3168901;Дядя Ваня Асс.огур/том.   1800г;309;9
FD0205008;Перец консерванный, лечо;3168915;ПИКАНТА Лечо 520г;99.9;8
FR1102001;Краб. палочки , мясо;3169222;VICI Палочки СНЕЖНЫЙ КРАБ крабовые 200г;219;7
FR1101002;Икра лососевая;3169651;ТЕНДЕР Икра горбуши ж/б ГОСТ 140г;669;15
FD0611002;Шоколад плиточный;3170181;БАБАЕВ.Шоколад темный с фундук.100г;109.9;12
FD0611002;Шоколад плиточный;3170185;Шоколад ВДОХНОВ.элитн.минд.100г;145;52
FD0602002;Халва, Козинак и пр.;3170296;РОТ ФРОНТ Халва с миндалем 250г;145;13
FR0401005;Ягоды с/м;3171279;ВОЛОГ.ЯГОДА Ежевика зам.пакет 300г;155;7
FD0606004;Конфеты шоколадные;3171405;РОТ ФРОНТ Конф.КОРОВКА топл.мол.250г;185;12
FR0907001;Яблоки;3171926;Яблоки СИМИРЕНКО 1кг;114.9;17.986
FD0209002;Кофе в зёрнах;3172800;MEL.Кофе BELLACREMA ESPRESSO зер.1кг;1529;11
FD0209002;Кофе в зёрнах;3172813;MEL.Кофе BELLACR.LACR.в зер.1кг;1529;9
FR0604002;Молоко стерилизов.;3173204;ПРОСТОКВ.Молоко ул/паст.3,2% 950мл;97.9;17
FD0803004;Энергетические нап.;3173468;Напиток RED BULL энергет.473мл;185;18
FR0609001;Йогурты свежие;3173744;АКТИВ.Биойогурт вишня 2,9%150г;37.9;9
FR0608002;Творог;3177279;РУЗСКОЕ МОЛОКО Творог 9% 230г;155;1
FR0608005;Кефир;3177382;РУЗС.МОЛ.Кефир РУЗСКИЙ 3,2-4% 1000г;155;2
FD0608001;Пряники;3178843;ХЛ.ДОМ Пряники ЛАВР.500г;97.9;16
FR0604007;Соусы свежие;3180502;СКИТ Соус майон.ПОСТНЫЙ 25% 225мл;39.9;19
FD0204002;Говядина тушеная;3180509;Говядина тушеная ГОСТ в/с 338г;155;22
FD0205007;Огурцы консервировавнные;3180523;ДЯДЯ ВАНЯ Корниш.ПО-ФРАНЦ.460г;145;22
FD0606005;Наборы конфет;3181086;Конф.ВДОХНОВ.шокол.с фунд. 215г;319;15
FR0608001;Сметана;3181748;ПРОСТОКВАШИНО Сметана стакан 20% 180г;61.9;6
FR0701003;Колбасы, хлеб мяс.;3181892;МИКОЯН Колбаса ДЛЯ ПОСТА соев.гриб.500г;165;1
FR0701010;Паштеты;3181898;МИК.Паштет Д/ПОСТА соев.лук150г;61.9;1
FD1103003;Хлебцы, тосты;3182026;Хлебцы ЩЕДРЫЕ рж.100г;39.9;26
FD0221005;Смеси для вторых блюд;3182060;MAGGI Смесь НА ВТОРОЕ гуляш 37г;43.35;15
FR0607001;Яйцо куриное;3182853;ТЕНДЕР Яйца кур.С0 стол.фас.10шт;65.9;39
FR0607001;Яйцо куриное;3182856;ТЕНДЕР Яйца кур.С1 стол.фас.10шт;59.9;104
FR0607001;Яйцо куриное;3182857;ТЕНДЕР Яйца кур.С2 стол.фас.10шт;55.9;68
FR0607001;Яйцо куриное;3182864;ТЕНДЕР Яйцо кур.С1 стол.фас.т/у 30шт;170.9;17
FD0226001;Чаи травяные;3184567;TESS Чай FLAME her.tea пак25x2г;99.9;15
FD0221003;Приправы;3184804;KOTANYI Приправа ГРЕЧЕСКАЯ для салата 13;51.9;18
FD0221003;Приправы;3184807;KOTANYI Приправа ЦЕЗАРЬ для салата 13г;51.9;11
FD0603001;Жевательная резинка;3184836;DIROL Жев.рез.МОР.МЯТА подуш.13,6г;35.9;200
FD0221003;Приправы;3185564;KOTANYI Приправа д/курицы с чесноком 30г;51.9;36
FR1101002;Икра лососевая;3186701;ТЕНДЕР Икра лососевых рыб ж/б 140г;419;35
FD0601003;Торты  вафельные;3186741;Торт КОР.ваф.топл.мол.ас.св/т кр200г;99.9;9
FD0804001;Пиво импортное;3187728;Пиво HOFBRAU ОРИГ.св.5,1% ст/б 0.5л;185;18
FD0209006;Кофе растворимый;3188030;MOCCONA Кофе CONT.GOLD раст.ст/б 95г;369;5
FD0216006;Супы быстрого приготовления;3190230;KNORR Суп ЧАШКА БОРЩ с сухариками 14,8г;20.9;36
FD0216006;Супы быстрого приготовления;3190232;KNORR Суп ЧАШКА КУРИНЫЙ с лапшой 13г;20.9;48
FD0216006;Супы быстрого приготовления;3190234;KNORR Суп ЧАШКА СЫРНЫЙ с сух.15,6г;20.9;36
FD0216006;Супы быстрого приготовления;3190239;KNORR Суп ЧАШКА КУРИНЫЙ с сухариками 16г;20.9;57
FD0216006;Супы быстрого приготовления;3190242;KNORR Суп ЧАШКА ХАРЧО с сухариками 13,7г;20.9;56
FD0216006;Супы быстрого приготовления;3190246;KNORR Суп ЧАШКА ГОРОХОВЫЙ с сухар.21г;20.9;55
FD0805002;Соки,нектары в пак.;3190682;J-7 Сок АПЕЛЬСИНОВЫЙ с мякотью 0,97л;175;24
FD0805002;Соки,нектары в пак.;3190693;J-7 Нектар ВИШНЕВЫЙ 0,97л;175;30
FD0805002;Соки,нектары в пак.;3190706;J-7 Сок ЯБЛОКО 0,97л;165;4
FD0805004;Морсы, узвары;3190898;ЧУДО-ЯГОДА Морс Клюква д/дет.пит. 0,97л;199;12
FD0805004;Морсы, узвары;3190902;ЧУДО-ЯГОДА Морс Брусника 0,97л;199;5
FD0805002;Соки,нектары в пак.;3191950;J-7 Нект.АНАНАСОВЫЙ с мяк.0,97л;175;8
FD0611001;Батончики шоколадные;3192021;BOUNTY Батончик шок.мульт 192,5г;159;28
FD0805004;Морсы, узвары;3192023;ЧУДО-ЯГОДА Морс ягодный сбор 0,97л;209;12
FR0604001;Молоко пастеризов.;3192319;НАШ.ДОЙКИ Молоко паст.3,4-6% бут.1л;71.9;13
FR0407003;Мороженое порционное;3192405;ФИЛЕВ.Пломб.ЭСКИМО КРУГЛ.в шок.глаз.80г;63.9;32
FR0608002;Творог;3192865;БАЛТКОМ Творог классический ф/п 9% 180г;74.9;20
FD0802001;Минеральная вода;3193325;ДЖЕРМУК Вода мин.газиров.ПЭТ 1л;87.9;1
FR0603001;Майонез;3193489;СЛОБОДА Майонез ПРОВАНС.67% пак.доз800мл;155;9
FD0213002;Мука пшеничная;3193726;Мука БЕЛО-НЕЖНАЯ пшен.в/с хл/пек.2кг;114.9;12
FD0607002;Печенье;3194287;Печенье ЧОКО БОЙ с обогащ.доб. 45г;51.9;194
FR0608008;Творог мягкий;3194302;САВУШ.Творог НЕЖНЫЙ мягкий обезж.125г;39.9;3
FD0805002;Соки,нектары в пак.;3195178;ЛЮБИМЫЙ Нектар яблочн.дет.пит.0,95л;65.9;7
FR0603001;Майонез;3195297;МОС.ПРОВАНС.Майонез КЛАСС.67% 220мл;41.9;25
FD0604002;Мармелад;3195498;FRUIT-TEL.Мармелад ЗВЕРИ MIX жеват.70г;53.9;30
FD1103003;Хлебцы, тосты;3195739;DR.KORNER Хлеб.ЗЛАКОВЫЙ КОКТЕЙЛЬ мед100г;73.9;12
FD1103003;Хлебцы, тосты;3195740;DR.KORNER Хлеб.ЗЛАКОВЫЙ КОКТЕЙЛЬ кл.100г;73.9;7
FD0802002;Питьевая вода;3196416;СВ.ИСТОЧНИК Вода СПОРТИК пр.негаз.0.33л;29.9;19
FD0805002;Соки,нектары в пак.;3196547;J-7 Сок томатный с солью д/дет.пит.0,97л;165;15
FD0804003;Пиво отечественное;3196728;Пиво ЖИГУЛИ БАРНОЕ св.фил.4,9% ст/б 0.5л;59.9;41
FD0206006;Сайра;3196973;5 МОРЕЙ Сайра тих.нат. ж/б 250г;135;48
FD0611002;Шоколад плиточный;3197262;БАБАЕВ.Шоколад горьк.фундук/изюм 100г;109.9;20
FD0212001;Масло кукурузное;3197302;ALTERO Масло кукур.раф.дезод.810мл;165;15
FD0802001;Минеральная вода;3197823;Вода S.PELLEG мин.пит.прир.стол.газ.1л;155;7
FR1103001;Пресервы морепрод.;3198070;МЕРИДИАН Креветки в рассоле 180г;195;12
FR1104001;Рыба вяленая,сушеная;3198229;ВЯЛЬКОВО Лещ вяленый 300г;99.9;3
FR0609004;Йогурты термизир.;3198367;ALPEN.Прод.йог0,3%лесн.яг/ябл-груш95г;9.9;14
FR0604004;Молочные консервы;3198652;МОЛ.СТР.Молоко сгущ.цел.с сах.8,5% 270г;79.9;9
FD0602002;Халва, Козинак и пр.;3198828;Халва подсолнечная 350г;55.9;13
FD0602002;Халва, Козинак и пр.;3198829;Халва подсолнечная с арахисом 350г;55.9;7
FD0602002;Халва, Козинак и пр.;3198835;Халва подсолнечная с курагой 350г;55.9;14
FD0602002;Халва, Козинак и пр.;3198838;Халва арахисовая 250г;73.9;10
FD0602002;Халва, Козинак и пр.;3198839;Халва тахинно-арахисовая 250г;91.9;20
FD0220011;Этнические;3198864;ТАПАКО Хрен ВАСАБИ японский 120г;97.9;8
FR0608002;Творог;3198901;ДМИТРОВСКИЙ Творог пергамент 9% 180г;74.9;15
FD0606004;Конфеты шоколадные;3199438;РФ Конфеты КОРОВКА шок.ваф.250г;99.9;16
FR0604002;Молоко стерилизов.;3199747;ДОМ.В ДЕР.Молоко стер.2,5% 950г;99.9;41
FR0609006;Творожные продукты;3199753;ЧУДО Продукт творож.перс.-марак.4,2%100г;53.9;30
FD0226004;Чай зеленый;3200026;ЧЕРН.ДРАКОН Чай зеленый с жасм.лист.100г;185;8
FD0205006;Овощные смеси консервированные;3200224;РЕСТ.ОБЛОМОВ Закуска из бакл.с перч.420г;155;15
FD0205003;Икра овощная и грибная;3200226;РЕСТОРАЦИЯ ОБЛОМОВ Икра из мол.бакл.420г;135;19
FD0205003;Икра овощная и грибная;3200227;РЕСТОРАЦИЯ ОБЛОМОВ Икра из мол.кабач420г;135;9
FD0220007;Соусы на майонезной основе;3200286;ТМ АСТОРИЯ Соус СЫРНЫЙ майонезный 233г;61.9;12
FR0606002;Сыры плавленые;3200511;PRESID.Сыр С ВЕТЧИНОЙ плавл.40% 150г;114.9;4
FR0609006;Творожные продукты;3203086;ЧУДО Десерт ТВОРОЖОК вишня 4,2% 100г;53.9;36
FR0609006;Творожные продукты;3203090;ЧУДО Десерт ТВОРОЖОК вишн-черешн.4% 100г;53.9;25
FR0609006;Творожные продукты;3203094;ЧУДО Десерт ТВОРОЖОК клубника 4,2% 100г;53.9;21
FR0609006;Творожные продукты;3203097;ЧУДО Десерт ТВОРОЖОК клубн-земл.4% 100г;53.9;31
FR0609006;Творожные продукты;3203100;ЧУДО Десерт ТВОРОЖОК перс-груш.4,2% 100г;53.9;26
FR0609006;Творожные продукты;3203104;ЧУДО Десерт ТВОРОЖОК черника 4,2% 100г;53.9;34
FR0606003;Сыры рассольные;3203422;УМАЛАТ Сыр СУЛУГУНИ в/у 45%280г;279;15
FR0404001;Краб.пал., мясо с/м;3204340;VICI Крабовые палочки 1кг;229;4.988
FR0404003;Морепродукты с/м;3204457;ТЕНДЕР Коктейль морской с/м 1кг;459;22.82
FD0803002;Напитки сл. безалк.;3205537;Нап.АЛОЕ-ГРАНАТ с натур.кус.нег б/а0.5л;79.9;11
FD0607002;Печенье;3206107;Печенье ЧОКО БОЙ с обогащ.добавк. 100г;99.9;9
FD0607002;Печенье;3206172;Печ.ЧОКО БОЙ САФ.затяж.с глаз.об.доб.42г;51.9;1
FD0607002;Печенье;3206240;ОР.Изд.ЧОКО П.конд.мучн.в гл.с об.д.180г;89.9;32
FR0801003;Изделия из мяса ох.;3206327;ЧМПЗ Шейка Д/ЗАПЕК.мар.охл.п/ф в/у 1кг;489;4.355
FR0606005;Сыры твердые, п/тв.;3206443;DOLCE Сыр ПАРМЕЗАН 40% 1кг;1549;5.142
FD0606010;Конфеты весовые;3206464;КОНТИ Конфеты КНЯЖЕСКИЕ 1кг;489;4.4
FD1102002;Пироги;3206845;ЧЕРЕМ.Пирог ИТАЛЬЯНСКИЙ ПАЙ лимон 400г;165;6
FD0803002;Напитки сл. безалк.;3207052;ПЕПСИ-КОЛА Напиток б/а с/г ст/б 330мл;91.9;105
FD0216002;Каша быстрого приготовления;3207217;БЫСТРОВ Каша ПРЕБ.АССОР.овс.с мол.6х40г;175;3
FD0216002;Каша быстрого приготовления;3207223;БЫСТРОВ Каша овсяная ассорти 6пх40г 240г;175;28
FD0223003;Крахмал;3207491;РАСПАК Крахмал КУКУРУЗНЫЙ 200г;41.9;18
FR0905001;Грибы свежие;3210027;Грибы ШАМПИНЬОНЫ 400г;145;3
FD0216002;Каша быстрого приготовления;3210591;БЫСТРОВ ПР.Каша 5 ЗЛАКОВ мед/орехи 6х40г;175;14
FD0206009;Килька, Бычки;3211982;Тендер Килька в т/с 230-240г;20.9;41
FD0605004;Пирожное с длительным сроком хранения;3214122;Бисквитное пирожное Медвежонок Барни 30г;31.9;266
FD0201002;Джем, конфитюры, повидло;3214547;DARBO Конфитюр АБРИКОС с пониж.кал.220г;299;1
FD0201002;Джем, конфитюры, повидло;3214549;DARBO Конфитюр МАЛИНА с пониж.кал.220г;269;4
FD0606010;Конфеты весовые;3215964;SNICKERS Батончики MINIS шок.с ар/нуг1кг;699;2.302
FD0606010;Конфеты весовые;3216088;АККОНД Конфеты ПРОХЛАДА с кокосом 1кг;369;5
FR0906003;Корнеплоды;3218215;Имбирь 1кг;519;17.394
FR0405004;Наггетсы, филе;3219069;ЗОЛ.ПЕТУШОК Наггетсы Традиционные 300г;135;17
FD0606004;Конфеты шоколадные;3220318;Конфеты БАБАЕВСКИЕ шоколадный вкус 250г;155;4
FD0216002;Каша быстрого приготовления;3220883;БЫСТРОВ Каша ПРЕБ.овсян.малин./мол.6х40г;175;12
FD0209006;Кофе растворимый;3221395;NESC.Напиток КРЕПКИЙ коф.3в1 16г;14.9;120
FD0209006;Кофе растворимый;3221397;NESC.Напиток МЯГКИЙ коф.3в1 16г;14.9;385
FD0607001;Крекер, галеты;3222305;ЯШКИНО Крек.ФРАНЦУЗСКИЙ хруст.с кунж185г;26.9;33
FR0905008;Огурцы свежие;3222525;Огурцы ТСХ тепличные 1кг;99.9;0.078
FD0227002;Витамины;3223218;БАД к пище АСКОРБИН.вк.апельс.в табл.30г;19.9;23
FD0227002;Витамины;3223220;БАД к пище АСКОРБИН.с сахаром в табл.30г;19.9;20
FD0219001;Соль морская;3224596;SETRA Соль морская пищ.йодир.мел.500г;61.9;30
FD0219001;Соль морская;3224598;SETRA Соль морская пищ.йодир.мел.250г;93.9;6
FD0217003;Сахар-рафинад;3225815;Сахар РУССКИЙ рафинад прес.500г;45.9;52
FD0606010;Конфеты весовые;3226021;35 Конфета со сливочной начинкой 1кг;419;3.93
FD1103002;Сухарики;3226441;ВОРОНЦ.Сухарики САЛЯМИ ржано-пшеничн.40г;21.9;12
FD1103002;Сухарики;3226489;ВОРОНЦОВС.Сухарики ШАШЛЫК ржано-пшен.40г;21.9;9
FD0205006;Овощные смеси консервированные;3226602;Ассорти Ск Самобр 720мл ст/б черри-кор;145;10
FD0220005;Соусы фрукт, ягодные;3227317;GRANDELITEZ Соус НАРШАРАБ гран.нат.400г;309;3
FD0216003;Лапша быстрого приготовления;3227910;ДОШИР.Лапша КИМЧИ 90г;41.9;25
FD0210003;Манная крупа;3228045;ЕВРОЗЛ.Крупа МАННАЯ дой-пак 600г;74.9;61
FD0610001;Чипсы картофельные;3228612;PRINGL.Чипсы картоф.со вкус.бекона 165г;179.9;4
FD0610001;Чипсы картофельные;3228620;PRINGL.Чипсы ORIGINAL картофельн.165г;179.9;16
FD0610001;Чипсы картофельные;3228625;PRINGL.Чипсы карт.со вкус.смет/лука 165г;179.9;19
FD0610001;Чипсы картофельные;3228630;PRINGL.Чипсы картоф.со вскус.сыра 165г;179.9;9
FD0601001;Вафли;3229097;Вафли КОРОВКА вк.топл.мол.глаз.50г;25.9;8
FD0804001;Пиво импортное;3230699;Нап.пивн.DOUBLE CHOKOL.ST.5,2ж/б 0.44л;145;25
FD0217002;Сахар-песок;3230933;ТЕНДЕР Сахар-песок/Сахар белый 1кг;30.9;92
FD0217002;Сахар-песок;3230973;ТЕНДЕР Сахар-песок/Сахар белый 5кг;154;7
FD0610001;Чипсы картофельные;3231225;PRINGL.Чипсы карт.со вкус.паприк.165г;179.9;19
